Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Bahamas, The",BHS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,10.6670974062853,10.4519718914791,10.524055218681,10.5015672000336,10.4255964611444,9.07192872047429,9.59811387222918,8.42176356182298,8.98166256974302,-5.64964950396579,1.62650874068258,-3.49733593905746,7.56756882672917,-16.7542290832579,-14.8031263075446,5.18518497429477,9.15492920885433,14.1795201542182,26.1392957664775,6.49528192098035,-9.22640508127346,6.69889774710882,3.59705186742775,14.1711486350236,4.8291801053918,1.79700023310696,2.98451933857808,2.30970766214169,6.72732980687955,-1.59624908755521,-4.18178502345002,-3.82558229706301,0.307806596011844,3.14891597200189,4.37875203482501,4.22353036224139,1.28775320549799,4.71679855496301,7.14410390677141,4.14841930754267,2.62600982683425,2.70495624731029,-1.26491667612372,0.882373744518318,3.39608420536011,2.51659221712706,1.44609991235758,-2.32364807041851,-4.17542805647342,1.53866248693835,0.613170735890648,2.99790320655973,-2.86330925726089,1.84726084348846,0.996758610594114,-0.961908776858536,2.79951863934495,2.62988985993933,-1.35726520928898,-21.4234630658488,15.4031489427848,10.7820132001503,2.63905598075102
Bahrain,BHR,Net migration,SM.POP.NETM,1266,1076,810,714,491,-415,-718,-829,-3952,-4638,-4939,3159,6190,6450,6711,6900,6993,7017,6974,6908,6741,4523,3980,4252,4557,4657,4822,5152,5294,5220,5090,4562,2768,2850,3387,3842,4162,4036,3733,3130,2886,34371,45952,45571,45413,45682,46615,47500,47674,46467,-19329,-26107,12801,35574,40815,36809,46833,21958,-25978,-31967,-5048,11882,18975,20002
Bahrain,BHR,"Population, total",SP.POP.TOTL,165477,172346,179349,186501,193816,200866,207543,214189,219337,222469,224809,230733,242113,255320,269038,283243,297863,312823,328046,343457,358978,373524,386983,400707,415154,430358,446286,462854,479929,497327,514797,503052,516458,530225,544366,558879,573792,589115,604842,620989,637582,661316,710553,764517,823741,888822,960424,1039295,1103496,1178415,1228543,1195020,1208964,1253191,1314562,1370322,1423726,1501116,1503091,1483756,1472204,1504365,1524693,1577059
Bahrain,BHR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,1.60714285546935,11.0720562276677,13.9240506555534,8.47222224387403,-8.83482715024641,30.476297435675,13.0176496171974,3.8622685992858,3.46926802729132,2.58027926574829,-5.31669735282949,-7.55621771215937,6.37637679964371,5.00364604500794,-4.75826853805708,1.18299391598448,10.3990093325466,6.99999164945342,0.364007138161895,4.43799717642609,11.2299987800124,6.68999836660551,12.8700066696583,-0.250001484542793,3.92999154532021,4.11000611512105,3.09299978673214,4.7900027885549,4.29999896037747,5.30007005600885,2.4909481082986,3.34855066794107,6.29644197869376,6.9809605942982,6.76899787107486,6.46700012199584,8.29396044759687,6.24501077496259,2.53988593585048,4.33429917283135,1.92815791170796,3.80302899043062,5.29262224906203,4.30885692657077,2.50787205267615,3.81499327422425,4.95383534123657,2.05258864979861,2.05287774418655,-5.9113629524152,4.35004091668986,5.98130282177125,2.9807927665851
Bangladesh,BGD,Net migration,SM.POP.NETM,13580,26503,26533,23215,25426,47610,3758,23164,-7970,-125010,-73719,224369,-269033,-77324,-277545,-390212,-424970,-458491,-486721,-507354,-515918,-184884,-156729,-201909,-245693,-287872,-331992,-367475,-395408,-406910,-404105,-230852,-246914,-271677,-206958,-231304,-254239,-273442,-286966,-286256,-512422,-737740,-819909,-896335,-970264,-1036635,-1091865,-1133553,-1158420,-1150194,-1113727,-848910,-829875,-862944,-889222,-909223,-918770,-1037176,-1029069,-1016796,-1002522,-994722,-549990,-549918
Bangladesh,BGD,"Population, total",SP.POP.TOTL,51828660,53310348,54881146,56504402,58178374,59902519,61669806,63510929,65408276,67294133,69058894,70276758,71641519,73722294,75839348,77854351,79855318,81867264,83889655,85935072,88016432,90303105,92814507,95335155,97814966,100253825,102635572,104959291,107216008,109433799,111633717,113787109,115952192,118132360,120343179,122600370,124862179,127198069,129622332,132108065,134544304,136805810,138933658,140970351,142902856,144715786,146405973,147989278,149474264,150873714,152201981,153591076,155070101,156532141,157964929,159383179,160811932,162186147,163523103,164913055,166298024,167658854,169384897,171466990
Bangladesh,BGD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,6.05816082547616,5.45303096987814,-0.455894289969805,10.9527885460584,1.60625822892978,2.56681200128088,-1.8758639196746,9.48945401549118,1.22085790908322,5.61985229282153,-5.47948302722807,-13.9737287020561,3.32568019881434,9.59195630039562,-4.08821409181246,5.66136120118878,2.67305605004213,7.07383773259727,4.80163460054837,0.819141868916631,7.23394369489792,2.13432783577548,3.88104639980884,4.80331001525171,3.34201465416713,4.17338255900151,3.77240185251682,2.41625685565774,2.83658212908817,5.62225816160344,3.48522781598027,5.44268554966725,4.71156172453999,3.89012644116818,5.12127789724337,4.52291921684423,4.4898964976265,5.1770268731498,4.67015636882111,5.29329471892532,5.07728777526728,3.83312393993225,4.73956739963045,5.23953291029852,6.53594493875502,6.67190498576788,7.05859935449848,6.01378975738535,5.04512479919337,5.57178818533122,6.46437912497728,6.52145877906443,6.01360565834344,6.0610593588495,6.55263987816197,7.11347821270093,6.59024999794057,7.31941263014136,7.88191515117722,3.44801755122445,6.93867912442445,7.09982877575158,5.77511237007889
Barbados,BRB,Net migration,SM.POP.NETM,-3315,-3323,-3327,-3303,-3277,-3251,-3201,-3436,-3693,-4236,-4852,-4396,-3665,-3508,-3222,-2939,-2836,-2778,-2725,-2691,-1687,-1821,-1794,-1733,-1447,-1487,-1377,-1262,-1301,-1400,-1474,-1108,-1076,-1080,-1096,-1141,-1164,-1122,-1068,-1215,-2628,199,308,248,273,330,317,308,526,296,-36,-54,-64,-65,-65,-65,-65,-65,-65,-65,0,-28,-80,-80
Barbados,BRB,"Population, total",SP.POP.TOTL,230893,233148,235224,237557,239958,242417,244996,247091,248540,249444,249387,249168,249658,250322,250777,251175,251442,251626,251551,251269,251524,252270,253095,253992,254920,255820,256618,257279,257763,258109,258582,259373,260267,261027,261620,262039,262284,262392,262436,262517,262063,262425,264148,265776,267298,268706,270002,271288,272714,274123,275243,276139,276938,277665,278348,278990,279598,280171,280711,281207,281698,282147,282318,282336
Barbados,BRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,7.6965298006354,9.06075860946085,-5.07842107998042,5.00487575497696,11.4348434925181,4.00337124242267,10.6361361469399,6.92182132881096,7.51840479457447,9.5094029913739,3.912722439334,1.27380067229437,1.34070042405892,-4.65084124049888,-1.90000000274696,4.36021101015125,3.64220575797376,4.87693931117659,7.89300814347737,4.37306481224469,-1.89975157094847,-4.90093847758084,0.501253132832204,3.60037406483787,1.09823980743187,5.10416666666669,2.59096701118506,3.50538227987857,3.59999999999997,-3.30759330759331,-3.89990682816453,-5.69252077562329,0.793067998237646,2.0107824566517,2.01399800028561,3.97647717726124,4.74010234311883,3.72846490100289,0.334655428854674,4.44718962322472,-2.36546422235413,0.787401574803141,2.17548076923076,1.41159863545504,3.95545760352553,6.07054563713541,2.0791838891773,0.633461059310008,-5.01727595949647,-2.21771043677785,-0.731434558650108,-0.313311151079603,-1.01038184618172,0.0824054778140209,-0.846098521356325,1.79193033431267,0.12844600157031,-1.17406509373819,0.652585417698418,-15.0543629495892,-0.254965880216531,17.8328630251327,4.09382010970572
Belarus,BLR,Net migration,SM.POP.NETM,-27382,-26780,-32996,-28653,-17837,-17979,-14544,-13409,-7511,-12833,-8643,-5818,-7966,-7357,-5157,-6302,-5350,-4925,-11143,395,16616,14998,3339,-2938,-3051,-784,-11499,-12462,-5424,5639,-26497,-5876,29477,19652,-12570,481,5205,-235,13192,2028,1812,-4469,-11945,-10795,-10424,-15451,-8303,-4013,-495,13610,10300,5686,10903,10550,14979,18088,8272,3337,8615,-33954,-33954,-33954,-8000,-3034
Belarus,BLR,"Population, total",SP.POP.TOTL,8198000,8271216,8351928,8437232,8524224,8610000,8696496,8785648,8874552,8960304,9040000,9115576,9188968,9257272,9317584,9367000,9411000,9463000,9525000,9584000,9643000,9710000,9776000,9843000,9910000,9975000,10043000,10111000,10140000,10170000,10189348,10194050,10216470,10239050,10226955,10193831,10159569,10117433,10071963,10026738,9979610,9928549,9865548,9796749,9730146,9663915,9604924,9560953,9527985,9504583,9483836,9461643,9446836,9443211,9448515,9461076,9469379,9458989,9438785,9419758,9379952,9302585,9228071,9178298
Belarus,BLR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.19999562750375,-9.60000128974481,-7.60000189914324,-11.7000038354787,-10.4000005284964,2.80000462766887,11.4000054580737,8.39999134340495,3.39999924144183,5.80000336082971,4.72530604998069,5.04526750544767,7.04319251194427,11.4497430572271,9.40000158864014,9.99999472133979,8.60000659901775,10.199999472722,0.199995249385182,7.75001706649184,5.5499747229649,1.707852569854,0.998719278658683,1.65112468524535,-3.82957055828389,-2.52644643552371,2.53218350022975,3.14919759375005,1.44645547691826,-0.672742950624155,2.43886212396819,-4.65839591573591,3.88624214456901
Belgium,BEL,Net migration,SM.POP.NETM,9893,10566,14829,16355,17687,18243,18985,19492,19809,20072,19393,7992,8384,8684,8924,9652,10360,10460,10828,11277,11482,2826,1100,1252,1697,2165,2964,3525,3929,7301,8299,27038,25941,18542,17636,1937,15684,10262,12517,16849,13952,34924,39404,34472,35143,50576,53574,59911,66470,97175,105232,52464,45001,28066,37472,63536,28090,37981,50604,58469,43777,24017,118615,41679
Belgium,BEL,"Population, total",SP.POP.TOTL,9153489,9183948,9220578,9289770,9378113,9463667,9527807,9580991,9618756,9646032,9655549,9673162,9711115,9741720,9772419,9800700,9818227,9830358,9839534,9848382,9859242,9858982,9856303,9855520,9855372,9858308,9861823,9870234,9901664,9937697,9967379,10004486,10045158,10084475,10115603,10136811,10156637,10181245,10203008,10226419,10251250,10286570,10332785,10376133,10421137,10478617,10547958,10625700,10709973,10796493,10895586,11038264,11106932,11159407,11209057,11274196,11331422,11375158,11427054,11488980,11538604,11586195,11680210,11787423
Belgium,BEL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,4.9784230631921,5.21200350925506,4.35158428167072,6.95668473344055,3.56065983986097,3.15589498173389,3.86814694690092,4.19412962494745,6.62979979529474,6.35267211404241,3.98582731151862,5.29560423026356,6.38170192320138,4.56525832206438,-1.96594169135675,5.65274558568652,0.626154931285953,2.84189660286096,2.34107325888253,4.44405389862564,-0.279283481940681,0.59498680391053,0.311842569869754,2.46638283210252,1.65179259220241,1.82276250871803,2.30665908241836,4.72320920981113,3.4691665256331,3.13740264106457,1.83307440779249,1.53065460747519,-0.961873074574811,3.22697153642544,2.38475712941313,1.32143238674919,3.79367155036574,1.96183226336824,3.54271811280648,3.71670515995253,1.09960358816537,1.7068941065786,1.03795528497115,3.57120680780272,2.32173796432642,2.55234067848964,3.67692483892523,0.446904947717528,-1.90644089375826,2.71031141346458,1.93115497859051,0.215803673220449,0.30549447856238,1.76554038203088,1.47416438588013,1.19350263995111,1.47446765653092,1.87796857219402,2.44289006648609,-4.79298389726264,6.20255401586081,4.2334318336917,1.25170063203595
Belize,BLZ,Net migration,SM.POP.NETM,-577,-347,-450,-170,-25,112,214,265,214,-148,-1297,-1693,-2029,-2227,-2399,-1624,-1731,-1843,-1960,-1844,-1350,-1354,-1410,-1414,-1381,-1402,-1475,-1527,-1579,-1654,-1763,-1699,-1634,-1521,-798,273,1365,2072,2153,1968,1675,1640,1739,1870,1980,2073,2321,2521,2627,2728,1639,1582,1524,1505,1456,1596,3313,1705,187,-606,64,-173,5936,595
Belize,BLZ,"Population, total",SP.POP.TOTL,91318,93632,96042,98704,101603,104675,107906,111272,114713,118040,120736,122805,124676,126445,128185,130387,133099,135887,138713,141678,145062,148786,152548,156297,160044,163796,167554,171338,175180,179107,183076,187040,190983,194902,199097,204146,210310,217446,225173,233059,240799,248379,256009,263780,271688,279731,287878,296100,304361,312614,320245,327298,334414,341627,348923,356333,364705,373202,380226,385829,390812,395346,402733,411106
Belize,BLZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,4.89227701008051,4.89265226468763,4.95643417667813,4.99987981197741,4.93054100754495,4.77084518419552,4.91312320896799,7.36722545020247,5.1063747050941,4.80769339437559,3.95944112009168,10.2183037621063,5.35189410587191,13.5599852156644,3.59282437676988,-0.034020934426735,6.49659440643893,7.92080717322925,7.51702144443351,12.1087499161075,1.1332973556395,-0.106723585912476,-2.1474358974359,1.97619827492083,1.00642398286939,4.54738181047276,10.7269593429991,9.78848090834173,13.0108423686405,11.4464944649447,11.7806767763724,12.7310426540284,6.13799989489728,-0.0198049215230043,0.73292725201803,1.10614030775282,4.23514538558784,3.89046974856558,9.42481253648242,12.2404595814526,4.99396775490806,5.39712385528743,9.66665565429979,4.78084048802529,2.21953884192973,4.5114473758227,3.35324829108133,-1.68211644620352,-0.389321468298107,1.11403578740261,-0.244543781225346,3.73777578617181,4.45432600686063,4.03084557750317,2.87618379515959,0.0545516535970023,-1.81285354051658,1.11057125008675,4.26763689618086,-13.9029100645218,17.7461701205679,9.65297772389758,1.14901682065862
Benin,BEN,Net migration,SM.POP.NETM,-4722,-4791,-4844,-4847,-4839,-4793,-4764,-4756,-4756,-4792,-4851,-4921,-4970,-4960,-4814,-4607,-4308,-4022,-3731,-3365,-2946,-2543,-2253,-2090,-2018,-1953,-1899,-1792,-1867,-315,-333,0,-138,156223,-85128,-45469,-16490,-1322,2051,3177,3335,3732,3572,4283,4173,30495,-15135,241,3198,4279,3947,4283,1260,-887,3667,3369,3837,3716,3372,3366,1729,1729,-192,-192
Benin,BEN,"Population, total",SP.POP.TOTL,2517286,2559223,2604659,2652908,2704003,2757936,2814317,2872997,2934257,2998222,3065057,3134767,3207543,3283496,3362633,3445407,3532196,3623202,3718305,3818528,3925251,4038307,4156596,4278978,4405895,4538012,4675420,4818486,4967341,5121657,5281479,5446932,5617844,5872706,6096506,6226773,6391858,6583365,6789489,7002818,7221619,7445596,7675426,7913070,8159094,8426144,8693242,8953969,9228466,9509423,9797484,10093623,10397657,10708834,11030004,11360681,11697842,12039780,12383347,12726755,13070169,13413417,13759501,14111034
Benin,BEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,3.14128045641213,-3.42640982098587,4.7300279709188,6.65075912824808,5.29386282871174,3.57586273248711,1.07839866664565,3.84233563459493,2.87749797403703,2.09775758051059,-1.4968418264467,6.4263675448305,3.70616531907105,3.33931215742955,-4.89534544658655,0.884356332845641,4.98366372995041,1.25507802775073,6.53574741502341,6.78176386785228,9.95423116708119,2.23506634402393,-4.34782273516674,7.92983956551727,7.53032483806271,2.17114159792595,-1.50000295231442,3.40524529583226,-2.85416049622336,8.9761343599898,4.22579942071668,2.95771082720395,5.83617208501383,2.02040044761662,6.04519865041564,4.32428403131786,5.73468837521307,3.96101213832645,5.34144937204417,5.85771420543269,5.33313570603937,4.64303087074482,3.44357677591658,4.42968455385082,1.71316456361184,3.94373882815798,5.98634932177609,4.89657708429647,2.31929213912838,2.11406472648392,2.96375291904201,4.811223315688,7.19143372144946,6.35767909791932,1.77815106030278,3.33967342629693,5.67156195150444,6.69725362180888,6.86568662848335,3.84879240030133,7.1554516457574,6.25324491401346,6.35282160914288
Bermuda,BMU,Net migration,SM.POP.NETM,-57,392,360,345,346,398,494,338,381,389,222,-291,-341,-359,-352,-335,-263,-218,-293,-300,-145,41,23,-45,0,-33,-50,76,36,24,34,-23,23,0,0,-51,-79,118,89,101,-50,-138,-114,-114,-182,-69,-171,27,32,-2,-201,-196,-237,-125,-99,-117,0,221,302,286,286,286,0,0
Bermuda,BMU,"Population, total",SP.POP.TOTL,42208,43123,44239,45340,46410,47461,48534,49514,50404,51306,52124,52607,52803,52946,53056,53129,53210,53322,53431,53517,53673,53997,54387,54777,55169,55547,55889,56265,56699,57129,57559,57984,58407,58816,59194,59526,59813,60177,60639,61124,61550,61867,62142,62386,62555,62711,62834,63010,63300,63565,63725,63733,63646,63574,63529,63464,63449,63578,63831,64107,64382,64648,64749,64698
Bermuda,BMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,4.67999996713304,4.47000004808878,1.06999999436341,11.1099999875701,4.76000001552437,14.3636363323149,13.2750397766514,2.10526314278347,3.43642611734707,6.31229233824516,3.43750002134429,1.81268880897692,1.48367952560177,0.877192976380712,3.76811596817137,8.93854746251135,5.89743589354259,1.45278451972824,2.14797134529523,7.94392524610532,2.38095237207439,-5.28541226360018,2.00892858162112,0.481400440554651,-2.00348432837988,6.66666666826173,3.74999999635499,4.05622489892114,0.443844087815307,0.0192122847020073,-3.53438209429358,-0.0597382143839553,3.00856712357907,0.599613366698804,4.39914832996426,2.60047542898441,4.60000084263363,3.90000009423035,3.38264701972184,9.31715641086083,7.22243553752608,-1.47779059768867,3.41070667687531,2.32126722323136,1.67420611410508,5.5438663804406,3.34513970877607,-1.86595582635186,-5.6266977105161,-2.50287828947368,-3.74274431740703,-5.30529910675297,-0.279708545423034,-3.70106759364258,0.775529699568978,-0.657206304259205,3.61141983706115,-0.432801300339307,0.306266735233933,-6.84286964270544,5.41909484048358,6.43113399633694,-0.0948235929642749
Bhutan,BTN,Net migration,SM.POP.NETM,1481,1586,2096,2096,2196,2307,2407,2493,2593,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2493,2307,2096,1897,1897,1779,1694,1586,1481,1286,1180,-1000,-9522,-65900,-9800,-17997,-21501,-1998,-1994,486,3542,3940,3874,3996,3921,3642,848,-1283,-1553,-1538,-1305,-922,-464,20,309,452,450,1116,287,287,287,287,287,291,291
Bhutan,BTN,"Population, total",SP.POP.TOTL,224084,230602,237636,245156,252987,261200,269820,278852,288311,298214,308528,319211,330264,341705,353538,365791,378490,391639,405243,419200,433404,447836,462485,477460,492784,508392,524324,540557,556986,573586,589287,599784,577774,554673,554497,547989,548784,558697,569435,582579,596863,610794,624409,637663,650544,661865,670799,678641,686351,693988,701632,709377,717279,725273,733139,740618,747866,754335,759759,764824,770006,775442,780914,786385
Bhutan,BTN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,2.67710048691288,1.16325709813225,1.46708963632713,5.15826493134593,-3.30732069832554,8.95465028355598,7.90123454990548,7.12651195843857,4.79096734776185,5.0087361630323,15.1222948427757,3.43977385194837,10.4310159400869,4.5566589925275,4.0285329991183,11.3921975985388,29.054323847546,4.76737301961812,7.35556731915111,10.3831179126517,-0.407875610859293,4.60089119051578,1.98636659615683,4.95150369162816,7.07411741829327,5.56517289133629,5.37383857801123,5.91403092946305,7.98397171920588,3.35506838620374,7.32837445197929,10.443779542161,7.7865605359426,5.15725725627645,6.93507146649723,5.6408052649745,16.1047836486158,4.52944869181806,7.66749240307551,11.9318739003886,8.48925846151491,5.164820108181,1.73634039690423,5.88108549131117,6.66080134005369,8.47594335542423,2.08684525771005,3.50187183723874,5.75514850618227,-10.2183974073689,4.42136740220592,5.21386781145085,..
Bolivia,BOL,Net migration,SM.POP.NETM,-3144,-3642,-4026,-4233,-4352,-4444,-4507,-4586,-4679,-4784,-4915,-5057,-5224,-5457,-5873,-6424,-7063,-7714,-8462,-9923,-11762,-13476,-14580,-15432,-16625,-17558,-18297,-18948,-19568,-20720,-21917,-23982,-25005,-26856,-27621,-28204,-28685,-28566,-28378,-28074,-26940,-24405,-22188,-19621,-17385,-15594,-14107,-13669,-13418,-13055,-12590,-12106,-11689,-11369,-10971,-10525,-10071,-9669,-9344,-8981,-4663,-4663,-3008,-3008
