Country Name,Country Code,Year,GDP,Net Migration
Guatemala,GTM,1963,1262800000.0,240.0
Guyana,GUY,1963,175757893.938598,-5434.0
High income,HIC,1963,1355500731280.34,375023.0
"Hong Kong SAR, China",HKG,1963,1935298266.45384,-294927.0
Honduras,HND,1963,410200000.0,-6063.0
Heavily indebted poor countries (HIPC),HPC,1963,28732775854.2691,-112135.0
Haiti,HTI,1963,294883400.0,-16846.0
IBRD only,IBD,1963,345780566614.32,-508705.0
IDA & IBRD total,IBT,1963,403277117805.73,-600851.0
IDA total,IDA,1963,54379384508.1755,-92146.0
IDA blend,IDB,1963,14407334836.9007,-6331.0
IDA only,IDX,1963,41315052548.2885,-85815.0
India,IND,1963,48421923459.1235,21640.0
Ireland,IRL,1963,2505073357.88508,-16615.0
"Iran, Islamic Rep.",IRN,1963,4928628018.38944,110190.0
Iraq,IRQ,1963,1805901510.0394,3197.0
Iceland,ISL,1963,345175036.090555,-113.0
Israel,ISR,1963,3529314756.46217,53877.0
Italy,ITA,1963,60035924617.9277,-28198.0
Jamaica,JAM,1963,826706669.317332,-27757.0
Japan,JPN,1963,74379284603.3875,-100742.0
Kenya,KEN,1963,926589349.36426,4246.0
St. Kitts and Nevis,KNA,1963,12833301.2500802,-2435.0
"Korea, Rep.",KOR,1963,3988461538.46154,-80226.0
Kuwait,KWT,1963,1900895856.66293,28889.0
Latin America & Caribbean (excluding high income),LAC,1963,78213093937.1732,-247806.0
Liberia,LBR,1963,200229600.0,2165.0
Libya,LBY,1963,892327910.668836,18740.0
Latin America & Caribbean,LCN,1963,99893385581.1464,-317153.0
Least developed countries: UN classification,LDC,1963,36603859244.393,-151253.0
Low income,LIC,1963,20520875295.1602,-86322.0
Sri Lanka,LKA,1963,1240672268.90756,-8118.0
Lower middle income,LMC,1963,102043253078.235,-311545.0
Low & middle income,LMY,1963,305484021729.761,-371949.0
Lesotho,LSO,1963,47039981.1840075,2220.0
Late-demographic dividend,LTE,1963,189118211842.893,-372303.0
Luxembourg,LUX,1963,797902154.238122,2080.0
Morocco,MAR,1963,2657252578.30763,-56214.0
Madagascar,MDG,1963,759345863.732667,0.0
Middle East & North Africa,MEA,1963,29171558729.2821,-6788.0
Mexico,MEX,1963,16960000000.0,-66515.0
Middle income,MIC,1963,287190757611.261,-285627.0
Myanmar,MMR,1963,598998418.724583,14350.0
Middle East & North Africa (excluding high income),MNA,1963,20793216375.3557,-105046.0
Mauritania,MRT,1963,168186297.281077,-362.0
Mauritius,MUS,1963,253839557.949558,-5236.0
Malaysia,MYS,1963,2510110348.16184,-40952.0
North America,NAC,1963,682281489551.125,691671.0
Niger,NER,1963,586294878.744643,-2289.0
Nigeria,NGA,1963,5165590253.7639,27115.0
Nicaragua,NIC,1963,297324163.095513,-2881.0
Netherlands,NLD,1963,17193744109.0367,-21.0
Norway,NOR,1963,6553269535.51009,1061.0
Nepal,NPL,1963,496947904.443033,-8303.0
New Zealand,NZL,1963,6699741942.5399,10226.0
OECD members,OED,1963,1317146705820.97,659388.0
Oman,OMN,1963,59912759.1835761,-2996.0
Pakistan,PAK,1963,4630827383.45233,-64552.0
Panama,PAN,1963,722784500.0,-2380.0
Peru,PER,1963,3598272493.3109,-10040.0
Philippines,PHL,1963,5505023238.40669,-155267.0
Papua New Guinea,PNG,1963,275968044.154887,-15189.0
Pre-demographic dividend,PRE,1963,31997381686.4881,-55089.0
Puerto Rico,PRI,1963,2333600000.0,-21180.0
Portugal,PRT,1963,4084251592.81599,-116874.0
Paraguay,PRY,1963,383904761.904762,-14086.0
Post-demographic dividend,PST,1963,1285271949326.93,481732.0
Rwanda,RWA,1963,128000000.0,-25524.0
South Asia,SAS,1963,60496393963.6217,-27466.0
Saudi Arabia,SAU,1963,2207393171.55556,15000.0
Sudan,SDN,1963,1351234926.33899,4263.0
Senegal,SEN,1963,1122139861.67805,10371.0
Singapore,SGP,1963,917608012.491752,2668.0
Sierra Leone,SLE,1963,348547278.787707,-2480.0
Somalia,SOM,1963,216145935.941626,1449.0
Sub-Saharan Africa (excluding high income),SSA,1963,46123312273.1025,-75012.0
Sub-Saharan Africa,SSF,1963,46136363835.4131,-75119.0
Suriname,SUR,1963,125950000.0,4181.0
Sweden,SWE,1963,20342365392.2225,11009.0
Eswatini,SWZ,1963,54129438.3482247,-2358.0
Seychelles,SYC,1963,13923028.5422085,-107.0
Syrian Arab Republic,SYR,1963,1200447408.37696,-11817.0
Chad,TCD,1963,371767002.194886,-1228.0
East Asia & Pacific (IDA & IBRD countries),TEA,1963,70108532708.0611,-117739.0
Togo,TGO,1963,202305865.235908,-14361.0
Thailand,THA,1963,3540403456.55305,16494.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,1963,93584779153.0936,-256677.0
Middle East & North Africa (IDA & IBRD countries),TMN,1963,20600910382.6982,-83826.0
South Asia (IDA & IBRD),TSA,1963,60496393963.6217,-27466.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,1963,46136363835.4132,-75119.0
Trinidad and Tobago,TTO,1963,678239329.119076,-9067.0
Tunisia,TUN,1963,1026737600.0,-60505.0
Turkiye,TUR,1963,10355555555.5556,-44317.0
Tanzania,TZA,1963,3456579293.44828,4333.0
Uganda,UGA,1963,516315231.449087,-3058.0
Upper middle income,UMC,1963,184497355904.389,25918.0
Uruguay,URY,1963,1539681490.78174,-1707.0
United States,USA,1963,637058551724.138,639495.0
St. Vincent and the Grenadines,VCT,1963,13708299.0625857,-1833.0
"Venezuela, RB",VEN,1963,9608717288.17057,3296.0
World,WLD,1963,1669569735937.23,0.0
South Africa,ZAF,1963,10854195658.3217,72844.0
Zambia,ZMB,1963,704339718.545848,-4676.0
Zimbabwe,ZWE,1963,1159511700.0,-8936.0
Africa Eastern and Southern,AFE,1964,30285794056.9305,22280.0
Africa Western and Central,AFW,1964,15803761887.017,-40403.0
Arab World,ARB,1964,24811627082.2698,-160755.0
Argentina,ARG,1964,25605249381.7597,34530.0
Australia,AUS,1964,23801123808.1798,91588.0
Austria,AUT,1964,9213648655.97511,3646.0
Burundi,BDI,1964,260750007.744465,29639.0
Belgium,BEL,1964,16168044450.2523,17687.0
Benin,BEN,1964,269819005.87814,-4839.0
Burkina Faso,BFA,1964,410321644.964911,-26307.0
Bangladesh,BGD,1964,5386054833.33333,25426.0
"Bahamas, The",BHS,1964,266559990.40384,2129.0
Belize,BLZ,1964,36194586.1945862,-25.0
Bermuda,BMU,1964,92200000.0,346.0
Bolivia,BOL,1964,538583333.333333,-4352.0
Brazil,BRA,1964,20963733694.9749,-8146.0
Barbados,BRB,1964,99252731.4101492,-3277.0
Botswana,BWA,1964,41616347.7906865,-4126.0
Central African Republic,CAF,1964,142025078.735754,474.0
Canada,CAN,1964,49503663836.3665,68003.0
Switzerland,CHE,1964,15833133857.6281,21455.0
Chile,CHL,1964,5964195925.4443,-31261.0
China,CHN,1964,59708125203.8643,-1250441.0
Cote d'Ivoire,CIV,1964,921063326.589918,40125.0
Cameroon,CMR,1964,776650176.904453,0.0
"Congo, Dem. Rep.",COD,1964,2881545272.72727,48207.0
"Congo, Rep.",COG,1964,185693724.905233,0.0
Colombia,COL,1964,5973366666.66667,-53972.0
Costa Rica,CRI,1964,542578367.242598,934.0
Caribbean small states,CSS,1964,849473871.829638,-15837.0
Germany,DEU,1964,123330404665.086,69825.0
Denmark,DNK,1964,9677401337.17309,1333.0
Dominican Republic,DOM,1964,1025599900.0,-16059.0
Algeria,DZA,1964,2909316435.2874,-108798.0
East Asia & Pacific (excluding high income),EAP,1964,81068677593.1199,-1307774.0
Early-demographic dividend,EAR,1964,201669284249.456,-251670.0
East Asia & Pacific,EAS,1964,207763121785.189,-134097.0
Europe & Central Asia,ECS,1964,620035842389.634,-15000.0
Ecuador,ECU,1964,2244146102.98333,-1130.0
"Egypt, Arab Rep.",EGY,1964,4709245635.2252,20596.0
Euro area,EMU,1964,377249606355.391,-22533.0
Spain,ESP,1964,21966876027.2517,-41461.0
Ethiopia,ETH,1964,1984129185.6,10749.0
European Union,EUU,1964,426401497787.484,-86748.0
Fragile and conflict affected situations,FCS,1964,40767511063.5007,35272.0
Finland,FIN,1964,7848987792.54261,-20414.0
Fiji,FJI,1964,140032741.468329,-812.0
France,FRA,1964,93079224076.2648,163039.0
Gabon,GAB,1964,215679855.342091,0.0
United Kingdom,GBR,1964,94407558351.1616,-23885.0
Ghana,GHA,1964,1731296199.52296,-43480.0
Equatorial Guinea,GNQ,1964,51915000.0,735.0
Greece,GRC,1964,6576906345.11518,-76678.0
Guatemala,GTM,1964,1299099900.0,-440.0
Guyana,GUY,1964,194774513.063717,-5437.0
High income,HIC,1964,1481517121033.48,1650429.0
"Hong Kong SAR, China",HKG,1964,2206466461.26434,1120002.0
Honduras,HND,1964,457000000.0,-6620.0
Heavily indebted poor countries (HIPC),HPC,1964,26726934294.685,-58529.0
Haiti,HTI,1964,325281200.0,-17179.0
IBRD only,IBD,1964,391944318091.05,-1829436.0
IDA & IBRD total,IBT,1964,447988605894.711,-1858822.0
IDA total,IDA,1964,53783425109.4056,-29386.0
IDA blend,IDB,1964,15724661347.0412,-6000.0
IDA only,IDX,1964,39065472508.7825,-23386.0
India,IND,1964,56480289940.9899,-141916.0
Ireland,IRL,1964,2851091646.43165,-15640.0
"Iran, Islamic Rep.",IRN,1964,5379845647.69637,121817.0
Iraq,IRQ,1964,2136408197.83672,3224.0
Iceland,ISL,1964,440797869.282266,-67.0
Israel,ISR,1964,4016794166.4484,54050.0
Italy,ITA,1964,65720771779.4768,-27368.0
Jamaica,JAM,1964,897949000.8204,-28066.0
Japan,JPN,1964,87490590817.9803,-100696.0
Kenya,KEN,1964,998759334.496266,4788.0
St. Kitts and Nevis,KNA,1964,13416633.1250839,-2465.0
"Korea, Rep.",KOR,1964,3459019942.79079,-102284.0
Kuwait,KWT,1964,2071668533.03471,29537.0
Latin America & Caribbean (excluding high income),LAC,1964,89666050880.771,-260708.0
Liberia,LBR,1964,218929100.0,2189.0
Libya,LBY,1964,1341395421.44183,2084.0
Latin America & Caribbean,LCN,1964,111052848438.042,-335767.0
Least developed countries: UN classification,LDC,1964,33226930963.3162,-95494.0
Low income,LIC,1964,16721795098.3747,-40673.0
Sri Lanka,LKA,1964,1309747899.15966,-7614.0
Lower middle income,LMC,1964,114688946257.546,-463494.0
Low & middle income,LMY,1964,342247759128.069,-1646648.0
Lesotho,LSO,1964,51939979.2240083,2198.0
Late-demographic dividend,LTE,1964,207440473652.432,-1571613.0
Luxembourg,LUX,1964,910877686.268584,2178.0
Morocco,MAR,1964,2798345298.57781,-46106.0
Madagascar,MDG,1964,802482183.728778,-204.0
Middle East & North Africa,MEA,1964,32468958629.6151,6635.0
Mexico,MEX,1964,20080000000.0,-72581.0
Middle income,MIC,1964,326823937694.747,-1605975.0
Myanmar,MMR,1964,411419905.846621,15600.0
Middle East & North Africa (excluding high income),MNA,1964,23192293019.5355,-92491.0
Mauritania,MRT,1964,224495743.865038,-390.0
Mauritius,MUS,1964,218914569.184569,-4850.0
Malaysia,MYS,1964,2674423922.48842,-38785.0
North America,NAC,1964,733740484526.022,686984.0
Niger,NER,1964,582816396.404409,-2289.0
Nigeria,NGA,1964,5552931318.82747,26411.0
Nicaragua,NIC,1964,347119918.158577,-3043.0
Netherlands,NLD,1964,20232048552.8327,15014.0
Norway,NOR,1964,7206522121.80418,-1571.0
Nepal,NPL,1964,496098775.308642,-6087.0
New Zealand,NZL,1964,7340766740.94114,9806.0
OECD members,OED,1964,1441319253033.62,390628.0
Oman,OMN,1964,61872522.3344408,-2996.0
Pakistan,PAK,1964,5204955900.88198,-63298.0
Panama,PAN,1964,776137500.0,-2418.0
Peru,PER,1964,4353664866.67985,-12129.0
Philippines,PHL,1964,5953756194.80988,-156342.0
Papua New Guinea,PNG,1964,305312048.849928,-17730.0
Pre-demographic dividend,PRE,1964,30281925338.0056,-11924.0
Puerto Rico,PRI,1964,2570500000.0,-22169.0
Portugal,PRT,1964,4429202656.90741,-118763.0
Paraguay,PRY,1964,408349206.349206,-13915.0
Post-demographic dividend,PST,1964,1404161931865.35,1772593.0
Rwanda,RWA,1964,129999994.0,-19458.0
South Asia,SAS,1964,69320094074.1273,-184441.0
Saudi Arabia,SAU,1964,2371808712.88889,15000.0
Sudan,SDN,1964,1388282600.1961,4505.0
Senegal,SEN,1964,1188930645.34423,11892.0
Singapore,SGP,1964,894153311.424857,3043.0
Sierra Leone,SLE,1964,371847461.441278,-2308.0
Somalia,SOM,1964,229529912.668035,1518.0
Sub-Saharan Africa (excluding high income),SSA,1964,45885359762.5723,-18049.0
Sub-Saharan Africa,SSF,1964,45900075440.0532,-18123.0
Suriname,SUR,1964,134400000.0,1820.0
Sweden,SWE,1964,22685750575.2235,23581.0
Eswatini,SWZ,1964,64980554.0077784,-2049.0
Seychelles,SYC,1964,15393031.5557147,-74.0
Syrian Arab Republic,SYR,1964,1339494267.01571,-12044.0
Chad,TCD,1964,392247517.728482,-2518.0
East Asia & Pacific (IDA & IBRD countries),TEA,1964,80985670357.4128,-1307598.0
Togo,TGO,1964,234572186.455851,-6214.0
Thailand,THA,1964,3889129942.30769,17249.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,1964,104061102087.734,-271156.0
Middle East & North Africa (IDA & IBRD countries),TMN,1964,22977799174.4942,-61366.0
South Asia (IDA & IBRD),TSA,1964,69320094074.1273,-184441.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,1964,45900075440.0533,-18123.0
Trinidad and Tobago,TTO,1964,711897519.959574,-9193.0
Tunisia,TUN,1964,1025866792.15686,-59602.0
Turkiye,TUR,1964,11177777777.7778,-69978.0
Tanzania,TZA,1964,3748840925.06363,9090.0
Uganda,UGA,1964,589247687.30035,-3169.0
Upper middle income,UMC,1964,211436938910.7,-1142481.0
Uruguay,URY,1964,1975701816.46615,-2623.0
United States,USA,1964,684144620689.655,618635.0
St. Vincent and the Grenadines,VCT,1964,14758296.4375922,-1931.0
"Venezuela, RB",VEN,1964,8192413793.10345,2410.0
World,WLD,1964,1830168405451.36,0.0
South Africa,ZAF,1964,11955995217.6019,76298.0
Zambia,ZMB,1964,822639671.273187,-4851.0
Zimbabwe,ZWE,1964,1217138000.0,-9631.0
Africa Eastern and Southern,AFE,1965,33813171214.3178,7627.0
Africa Western and Central,AFW,1965,16921087954.573,-11060.0
Arab World,ARB,1965,26769289694.4669,-184588.0
Argentina,ARG,1965,28344705966.6389,36083.0
Australia,AUS,1965,25977284156.3655,118891.0
Austria,AUT,1965,10041659445.118,10719.0
Burundi,BDI,1965,158994962.812212,-13947.0
Belgium,BEL,1965,17597783297.4583,18243.0
Benin,BEN,1965,289908680.426395,-4793.0
Burkina Faso,BFA,1965,422916789.7483,-25398.0
Bangladesh,BGD,1965,5906636791.66667,47610.0
"Bahamas, The",BHS,1965,300271989.190208,2488.0
Belize,BLZ,1965,40110040.1100401,112.0
Bermuda,BMU,1965,98000000.0,398.0
Bolivia,BOL,1965,598333333.333333,-4444.0
Brazil,BRA,1965,22465522884.0988,-8824.0
Barbados,BRB,1965,105021996.817915,-3251.0
Brunei Darussalam,BRN,1965,114039500.591268,1655.0
Botswana,BWA,1965,45788696.3343915,-14753.0
Central African Republic,CAF,1965,150574795.409863,474.0
Canada,CAN,1965,54649410478.5226,112401.0
Switzerland,CHE,1965,16780226225.085,-1351.0
Chile,CHL,1965,6108679125.7523,-33988.0
China,CHN,1965,70436008642.4251,-130900.0
Cote d'Ivoire,CIV,1965,919771228.816095,40125.0
Cameroon,CMR,1965,814083265.511426,-39.0
"Congo, Dem. Rep.",COD,1965,4043901818.18182,61397.0
"Congo, Rep.",COG,1965,198318064.028924,0.0
Colombia,COL,1965,5760761904.7619,-51855.0
Costa Rica,CRI,1965,592981162.264151,932.0
Caribbean small states,CSS,1965,941356066.033614,-15502.0
Germany,DEU,1965,134774688191.161,338258.0
Denmark,DNK,1965,10870670865.3211,-2098.0
Dominican Republic,DOM,1965,888100000.0,-15978.0
Algeria,DZA,1965,3136284306.85469,-142810.0
East Asia & Pacific (excluding high income),EAP,1965,94462962774.4066,-378976.0
Early-demographic dividend,EAR,1965,218788604348.105,-601687.0
East Asia & Pacific,EAS,1965,231255277193.422,-245021.0
Europe & Central Asia,ECS,1965,676117339709.505,114143.0
Ecuador,ECU,1965,2387047395.70254,-957.0
"Egypt, Arab Rep.",EGY,1965,4948667540.41066,17605.0
Euro area,EMU,1965,412364260985.064,154196.0
Spain,ESP,1965,25479619606.5284,-42476.0
Ethiopia,ETH,1965,2159998591.2,16348.0
European Union,EUU,1965,466575256253.498,92966.0
Fragile and conflict affected situations,FCS,1965,44789142770.6852,-554.0
Finland,FIN,1965,8680393838.88018,-21731.0
Fiji,FJI,1965,147084750.031482,-832.0
France,FRA,1965,100522559916.017,82879.0
Faroe Islands,FRO,1965,57954522.4217259,-116.0
Gabon,GAB,1965,226474285.779063,0.0
United Kingdom,GBR,1965,101824755078.991,-24955.0
Ghana,GHA,1965,2053462968.0426,-38519.0
Equatorial Guinea,GNQ,1965,64748333.3333333,837.0
Greece,GRC,1965,7582209670.27425,-81576.0
Guatemala,GTM,1965,1331399900.0,-681.0
Guyana,GUY,1965,213235294.117647,-5347.0
High income,HIC,1965,1610326554922.1,842792.0
"Hong Kong SAR, China",HKG,1965,2435078534.03141,131205.0
Honduras,HND,1965,508650000.0,-7161.0
Heavily indebted poor countries (HIPC),HPC,1965,30246756298.3315,-47260.0
Haiti,HTI,1965,353251800.0,-17404.0
IBRD only,IBD,1965,429673407517.041,-1069758.0
IDA & IBRD total,IBT,1965,492596971116.294,-1039512.0
IDA total,IDA,1965,60238150560.4025,30246.0
IDA blend,IDB,1965,17083744788.0461,8324.0
IDA only,IDX,1965,44397047434.2454,21922.0
India,IND,1965,59556105229.0052,-248299.0
Ireland,IRL,1965,3035655793.5247,-14016.0
"Iran, Islamic Rep.",IRN,1965,6197319929.0429,127808.0
Iraq,IRQ,1965,2335785506.0858,4555.0
Iceland,ISL,1965,531569563.888591,-194.0
Israel,ISR,1965,4320961974.20983,54694.0
Italy,ITA,1965,70717012186.1774,-36267.0
Jamaica,JAM,1965,972159611.136156,-28611.0
Jordan,JOR,1965,599759760.096096,29737.0
Japan,JPN,1965,97338107605.8236,-50667.0
Kenya,KEN,1965,997919320.832272,8524.0
St. Kitts and Nevis,KNA,1965,13593932.3220537,-2447.0
"Korea, Rep.",KOR,1965,3120861498.91442,-146386.0
Kuwait,KWT,1965,2097199161.12034,30580.0
Latin America & Caribbean (excluding high income),LAC,1965,97214133307.7645,-265191.0
Liberia,LBR,1965,229260800.0,2431.0
Libya,LBY,1965,1804979680.40813,-15810.0
Latin America & Caribbean,LCN,1965,119371602868.407,-346561.0
Least developed countries: UN classification,LDC,1965,37381495079.5891,-60088.0
Low income,LIC,1965,19450146960.3223,-31529.0
Sri Lanka,LKA,1965,1698319327.73109,-7249.0
Lower middle income,LMC,1965,122878481377.448,-494021.0
Low & middle income,LMY,1965,377880956160.192,-836696.0
Lesotho,LSO,1965,54879978.0480088,2239.0
Late-demographic dividend,LTE,1965,232548696222.151,-398769.0
Luxembourg,LUX,1965,929477284.788002,2203.0
Morocco,MAR,1965,2948331090.46752,-33139.0
Madagascar,MDG,1965,833563472.9981,-550.0
Middle East & North Africa,MEA,1965,35485036092.3545,-12229.0
Mexico,MEX,1965,21840000000.0,-78288.0
Middle income,MIC,1965,360052570632.713,-805167.0
Myanmar,MMR,1965,367053117.224523,18847.0
Middle East & North Africa (excluding high income),MNA,1965,25544256103.752,-112444.0
Mauritania,MRT,1965,255340474.997828,-434.0
Mauritius,MUS,1965,230024160.524161,-3597.0
Malaysia,MYS,1965,2956337669.29525,-36456.0
North America,NAC,1965,796652272547.488,757701.0
New Caledonia,NCL,1965,159594492.463655,408.0
Niger,NER,1965,673383510.812866,-2289.0
Nigeria,NGA,1965,5874537650.18494,32988.0
Nicaragua,NIC,1965,564290020.384288,-3231.0
Netherlands,NLD,1965,22721869808.1438,19444.0
Norway,NOR,1965,8111945661.21624,-1525.0
Nepal,NPL,1965,735267082.294264,-1551.0
New Zealand,NZL,1965,5706251653.54744,9245.0
OECD members,OED,1965,1565918318128.08,606513.0
Oman,OMN,1965,63279974.6880101,-2996.0
Pakistan,PAK,1965,5929231415.37169,-62070.0
Panama,PAN,1965,852485300.0,-2454.0
Peru,PER,1965,5163008077.37371,-12470.0
Philippines,PHL,1965,6517349771.93386,-156782.0
Papua New Guinea,PNG,1965,344176055.068169,-18532.0
Pre-demographic dividend,PRE,1965,33365454534.4044,-9579.0
Puerto Rico,PRI,1965,2881500000.0,-24057.0
Portugal,PRT,1965,4901711247.81592,-123855.0
Paraguay,PRY,1965,443587301.587302,-13715.0
Post-demographic dividend,PST,1965,1526914496588.92,946937.0
French Polynesia,PYF,1965,176534588.403052,114.0
Rwanda,RWA,1965,148799980.0,-9774.0
South Asia,SAS,1965,74300329652.5007,-256848.0
Saudi Arabia,SAU,1965,2647955557.55556,15000.0
Sudan,SDN,1965,1446869619.31898,6367.0
Senegal,SEN,1965,1210058228.17112,13913.0
Singapore,SGP,1965,974644096.144674,4199.0
Sierra Leone,SLE,1965,359379856.248058,-1851.0
El Salvador,SLV,1965,877720000.0,-5560.0
Somalia,SOM,1965,243725898.029641,2142.0
Sub-Saharan Africa (excluding high income),SSA,1965,50538951214.0442,-3413.0
Sub-Saharan Africa,SSF,1965,50553642033.2066,-3433.0
Suriname,SUR,1965,154150000.0,1657.0
Sweden,SWE,1965,24964233890.5922,32444.0
Eswatini,SWZ,1965,70279971.8880112,-1578.0
Seychelles,SYC,1965,15603031.9862156,-20.0
Syrian Arab Republic,SYR,1965,1472036540.13329,-12704.0
Chad,TCD,1965,416926303.316872,-4384.0
East Asia & Pacific (IDA & IBRD countries),TEA,1965,94366240962.1184,-378774.0
Togo,TGO,1965,264505506.022433,6104.0
Thailand,THA,1965,4388937649.03846,22995.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,1965,111722789491.003,-277783.0
Middle East & North Africa (IDA & IBRD countries),TMN,1965,25308010135.9299,-76025.0
South Asia (IDA & IBRD),TSA,1965,74300329652.5007,-256848.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,1965,50553642033.2066,-3433.0
Trinidad and Tobago,TTO,1965,736573158.260197,-9301.0
Tunisia,TUN,1965,991047619.047619,-49751.0
Turkiye,TUR,1965,11966666666.6667,-113911.0
Tanzania,TZA,1965,3817226546.22938,4742.0
Uganda,UGA,1965,884502309.953801,-3716.0
Upper middle income,UMC,1965,236506106226.706,-311146.0
Uruguay,URY,1965,1890767155.52622,-3542.0
United States,USA,1965,741904862068.965,644902.0
St. Vincent and the Grenadines,VCT,1965,15108295.5625944,-2009.0
"Venezuela, RB",VEN,1965,8427777777.77778,1656.0
World,WLD,1965,1994297576262.09,0.0
South Africa,ZAF,1965,13068994772.4021,82514.0
Zambia,ZMB,1965,1061199575.94465,-5023.0
Zimbabwe,ZWE,1965,1311435800.0,-10465.0
Africa Eastern and Southern,AFE,1966,36934974916.7944,5881.0
Africa Western and Central,AFW,1966,18034172573.2587,-16542.0
